Names_mpio,Names_depto,URL_mpio,URL_depto,Alcalde,Partido Político
FLORENCIA,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44001ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,ANDRES MAURICIO PERDOMO LARA,PARTIDO CENTRO DEMOCRÁTICO
LA MONTAÑITA,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44007ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,JOSE LEONEL GUARNIZO HERNANDEZ,CONSERVADOR - LIBERAL
MILAN,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44016ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,DOLY LIESBETH AGUIRRE MOSQUERA,PARTIDO LIBERAL COLOMBIANO
MORELIA,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44017ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,YOVANNY LOPEZ RAMIREZ,POR EL CAMBIO
PUERTO RICO,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44009ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,HERNAN ARMANDO BRAVO MOLINA,PARTIDO CAMBIO RADICAL - ALIANZA VERDE
SAN JOSE DEL FRAGUA,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44020ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,ARNULFO PARRA PEÑA,PARTIDO CAMBIO RADICAL
SAN VICENTE DEL CAGUAN,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44010ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,HUMBERTO SANCHEZ CEDEÑO,PARTIDO CENTRO DEMOCRÁTICO
SOLANO,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44022ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,ALEJANDRO QUINTERO RENTERIA,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS"""
SOLITA,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44024ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,JUSTO PASTOR MARTINEZ RAMIREZ,PARTIDO CONSERVADOR COLOMBIANO
VALPARAISO,CAQUETA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44040ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL44ZZZZZZZZZZZZZZZ_L1.htm,JOSE VICENTE GARCIA CESPEDES,PARTIDO CONSERVADOR COLOMBIANO
AGUAZUL,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46040ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,RENIER DARIO PACHON TALERO,PARTIDO DE LA U
CHAMEZA,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46120ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,BERNARDO PEREZ FONSECA,PARTIDO CAMBIO RADICAL
HATO COROZAL,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46320ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,ALEXANDER MARTINEZ PARRA,PARTIDO LIBERAL COLOMBIANO
LA SALINA,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46480ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,REYNALDO EMEL CHAPARRO DIAZ,PARTIDO LIBERAL COLOMBIANO
MANI,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46520ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,TONY WILFRED AVILA HERNANDEZ,PARTIDO CAMBIO RADICAL
MONTERREY,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46540ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,ORLANDO MARTINEZ AVILA,PARTIDO LIBERAL COLOMBIANO
NUNCHIA,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46560ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,FREDY HIGUERA MARQUEZ,PARTIDO CAMBIO RADICAL
OROCUE,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46640ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,ANDERSON SALVADOR BERNAL TELLO,PARTIDO OPCIÓN CIUDADANA
PAZ DE ARIPORO (MORENO),CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46680ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,FAVIO ALEXANDRO VEGA GALINDO,PARTIDO DE LA U
PORE,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46700ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,OMAR CUEVAS BERNAL,PARTIDO OPCIÓN CIUDADANA
RECETOR,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46760ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,LETICIA PALACIOS BERNAL,PARTIDO ALIANZA VERDE
SABANALARGA,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46800ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,JOSE ARMANDO SUAREZ SANDOVAL,PARTIDO CAMBIO RADICAL
SACAMA,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46815ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,MARIO HERNANDO ESTUPIÑAN,PARTIDO CONSERVADOR COLOMBIANO
SAN LUIS DE PALENQUE,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46830ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,EDIBER VASQUEZ RINCON,PARTIDO LIBERAL COLOMBIANO
TAMARA,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46840ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,FERNANDO MANTILLA ABREO,PARTIDO DE LA U
TAURAMENA,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46850ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,JAAVIER AUGUSTO ALVAREZ ALFONSO,PARTIDO CAMBIO RADICAL
TRINIDAD,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46865ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,MILBER EDILSON PEREZ OCHOA,PARTIDO CAMBIO RADICAL
VILLANUEVA,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46880ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,RUTH YANETH BOHORQUEZ PEÑA,PARTIDO OPCIÓN CIUDADANA
YOPAL,CASANARE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46001ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL46ZZZZZZZZZZZZZZZ_L1.htm,JHON JAIRO TORRES TORRES,MOVIMIENTO SOCIAL LA BENDICIÓN
ALMAGUER,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11004ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,DARIO ALBEIRO GALINDEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE
ARGELIA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11005ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,DIEGO AGUILAR MARIN,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA
BALBOA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11006ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,NELSON ENRIQUE PAREJA LOPEZ,PARTIDO CAMBIO RADICAL
BOLIVAR,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11007ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,RODRIGO HERNAN PEREZ,"PARTIDO LIBERAL - MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS"""
BUENOS AIRES,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11010ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,URDELY CARABALI CARBONERO,PARTIDO CAMBIO RADICAL
CAJIBIO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11013ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,LUIS HELMER VIVAS MANZANO,PARTIDO CONSERVADOR COLOMBIANO
CALDONO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11016ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,PAULO ANDRES PISO LOZADA,PARTIDO LIBERAL COLOMBIANO
CALOTO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11019ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,MARIA LILIANA ARARAT MEJIA,PARTIDO LIBERAL COLOMBIANO
CORINTO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11022ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,EDWARD FERNANDO GARCIA SANCHEZ,PARTIDO LIBERAL COLOMBIANO
EL TAMBO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11025ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,CELIO URRESTY MESA,PARTIDO LIBERAL COLOMBIANO
FLORENCIA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11027ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,EDWIN URBANO BENITEZ,PARTIDO LIBERAL COLOMBIANO
GUACHENE,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11029ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,OLIVER CARABALI BANGUERO,PARTIDO LIBERAL COLOMBIANO
GUAPI,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11028ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,DANNY EUDOXIO PRADO GRANJA,PARTIDO DE LA U
INZA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11031ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,GELMIS CHATE RIVERA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE
JAMBALO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11034ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,FLOR ILVA TROCHEZ RAMOS,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS"""
LA SIERRA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11037ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,JESUS EDUARDO TROCHEZ MUÑOZ,PARTIDO LIBERAL COLOMBIANO
LA VEGA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11040ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,CARLOS OLIVER ORDOÑEZ PAZ,PARTIDO CONSERVADOR COLOMBIANO
LOPEZ (MICAY),CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11043ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,WILMER ADHER RIASCOS ARBOLEDA,PARTIDO CONSERVADOR COLOMBIANO
MERCADERES,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11046ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,ALCY MUÑOZ PERDOMO,PARTIDO DE LA U
MIRANDA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11049ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,JOSE LEONARDO VALENCIA NARVAEZ,PARTIDO LIBERAL COLOMBIANO
MORALES,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11052ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,SILVIO VILLEGAS SANDOVAL,PARTIDO LIBERAL COLOMBIANO - PARTIDO DE LA U
PADILLA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11053ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,VICTOR HUGO VIDAL AGUILAR,PARTIDO CAMBIO RADICAL
PAEZ (BELALCAZAR),CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11055ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,MARCO ALBEIRO GUTIERREZ PENAGOS,PARTIDO ALIANZA SOCIAL INDEPENDIENTE
PATIA (EL BORDO),CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11058ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,FRANCISCO TULIO ARIAS GOMEZ,PARTIDO LIBERAL COLOMBIANO
PIAMONTE,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11060ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,JOSE JOAQUIN RAMOS RODRIGUEZ,PARTIDO DE LA U
PIENDAMO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11061ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,VICTOR ISAAC VALENCIA SANDOVAL,PARTIDO CONSERVADOR COLOMBIANO
POPAYAN,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11001ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,CESAR CRISTIAN GOMEZ CASTRO,EL CAMBIO PARA POPAYÁN
PUERTO TEJADA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11064ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,TOBIAS BALANTA MURILLO,PARTIDO DE LA U
PURACE (COCONUCO),CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11067ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,JAIRO ROLANDO CERTUCHE GARCES,PARTIDO CAMBIO RADICAL
ROSAS,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11070ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,JESUS EDUARDO DIAZ RIOS,PARTIDO DE LA U
SAN SEBASTIAN,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11073ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,JUAN ALBERTO ORDOÑEZ CERON,PARTIDO LIBERAL COLOMBIANO
SANTA ROSA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11079ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,JAIME ALBERTO URRUTIA JOAQUI,PARTIDO DE LA U
SANTANDER DE QUILICHAO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11076ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,ALVARO HERNANDO MENDOZA BERMUDEZ,SIENTE A QUILICHAO AMA TU TIERRA
SILVIA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11082ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,JOSE GUSTAVO CUENE CORREA,PARTIDO ALIANZA SOCIAL INDEPENDIENTE
SOTARA (PAISPAMBA),CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11085ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,ARNOLD YESID PAZ CASTRO,PARTIDO ALIANZA VERDE
SUAREZ,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11087ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,HERNANDO RAMIREZ RAMIREZ,PARTIDO LIBERAL COLOMBIANO
SUCRE,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11086ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,CARLOS RUBER MORA MORA,PARTIDO ALIANZA VERDE
TIMBIO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11088ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,LIBARDO VASQUEZ MANZANO,COAL. PROGRAMÁTICA Y POLÍTICA ENTRE AICO - PARTIDO LIBERAL COLOMBIANO
TIMBIQUI,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11091ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,TITO EVER RAMIREZ GOMEZ,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS"""
TORIBIO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11094ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,ALCIBIADES ESCUE MUSICUE,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS"""
TOTORO,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11097ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,HILARIO SANCHEZ SANCHEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE
VILLA RICA,CAUCA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11098ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL11ZZZZZZZZZZZZZZZ_L1.htm,JENNY NAIR GOMEZ,PARTIDO LIBERAL COLOMBIANO
AGUACHICA,CESAR,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12075ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12ZZZZZZZZZZZZZZZ_L1.htm,HENRY ALI MONTES MONTEALEGRE,CAMBIO RADICAL - CENTRO DEMOCRÁTICO - LIBERAL
AGUSTIN CODAZZI,CESAR,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12150ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12ZZZZZZZZZZZZZZZ_L1.htm,LUIS VLADIMIR PEÑALOZA FUENTES,PARTIDO CAMBIO RADICAL
ASTREA,CESAR,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12170ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12ZZZZZZZZZZZZZZZ_L1.htm,SANDY SEPULVEDA SANCHEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE
BECERRIL,CESAR,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12180ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12ZZZZZZZZZZZZZZZ_L1.htm,JUAN FRANCISCO ROJAS HINOJOSA,PARTIDO CONSERVADOR COLOMBIANO
BOSCONIA,CESAR,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12200ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12ZZZZZZZZZZZZZZZ_L1.htm,JUAN ENRIQUE AARON RIVERO,POR TUS DERECHOS
CHIMICHAGUA,CESAR,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12300ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12ZZZZZZZZZZZZZZZ_L1.htm,MARITZA PEREZ RAMIREZ,PARTIDO CONSERVADOR COLOMBIANO
CHIRIGUANA,CESAR,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12375ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12ZZZZZZZZZZZZZZZ_L1.htm,ZUNILDA TOLOZA PEREZ,PARTIDO DE LA U
CURUMANI,CESAR,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12225ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL12ZZZZZZZZZZZZZZZ_L1.htm,LAURA MARCELA HERRERA TRILLOS,PARTIDO OPCIÓN CIUDADANA
